0,99995,99995,99995
1,99990,99990,99995
2,99992,99992,99995
3,99991,99993,99995
4,99944,99946,99995
5,99988,99997,99997
6,99996,99996,99997
7,99995,99995,99997
8,99945,99945,99997
9,99986,99994,99997
10,99997,99997,99997
11,99996,99996,99997
12,99942,99949,99997
13,99959,99959,99997
14,99996,99996,99997
15,99936,99936,99997
16,99987,99987,99997
17,99996,99999,99999
18,99995,99995,99999
19,99996,99996,99999
20,99999,99999,99999
21,99999,99999,99999
22,99984,99990,99999
23,99995,99995,99999
24,99990,99990,99999
25,99996,99999,99999
26,99997,99997,99999
27,99993,99995,99999
28,99991,99991,99999
29,99989,99991,99999
30,99992,99992,99999
31,99958,99966,99999
32,99994,99994,99999
33,99995,99997,99999
34,99995,99995,99999
35,99996,99996,99999
36,99998,99998,99999
37,99988,99988,99999
38,99994,99994,99999
39,99998,99998,99999
40,99898,99898,99999
41,99998,99998,99999
42,99993,99995,99999
43,99982,99988,99999
44,99988,99988,99999
45,99910,99910,99999
46,99989,99989,99999
47,99994,99994,99999
48,100000,100000,100000
