0,99764,99837,99837
1,99789,99839,99839
2,99722,99763,99839
3,99667,99717,99839
4,99720,99793,99839
5,99754,99793,99839
6,99769,99804,99839
7,99689,99786,99839
8,99769,99812,99839
9,99714,99805,99839
10,99639,99754,99839
11,99751,99845,99845
12,99684,99732,99845
13,99733,99819,99845
14,99752,99764,99845
15,99834,99861,99861
16,99743,99779,99861
17,99701,99747,99861
18,99816,99822,99861
19,99687,99687,99861
20,99694,99772,99861
21,99773,99846,99861
22,99641,99750,99861
23,99682,99768,99861
24,99584,99614,99861
25,99814,99814,99861
26,99593,99649,99861
27,99732,99795,99861
28,99782,99810,99861
29,99559,99661,99861
30,99624,99724,99861
31,99739,99837,99861
32,99898,99906,99906
33,99804,99804,99906
34,99705,99770,99906
35,99717,99798,99906
36,99630,99747,99906
37,99708,99708,99906
38,99696,99774,99906
39,99668,99714,99906
40,99597,99729,99906
41,99746,99840,99906
42,99670,99725,99906
43,99594,99647,99906
44,99686,99689,99906
45,99766,99792,99906
46,99796,99835,99906
47,99587,99780,99906
48,99768,99891,99906
49,99774,99774,99906
50,99607,99791,99906
51,99636,99678,99906
52,99671,99698,99906
53,99643,99688,99906
54,99756,99837,99906
55,99682,99776,99906
56,99705,99716,99906
57,99825,99861,99906
58,99801,99890,99906
59,99809,99813,99906
60,99700,99730,99906
61,99580,99688,99906
62,99611,99673,99906
63,99616,99679,99906
64,99651,99744,99906
65,99672,99746,99906
66,99725,99872,99906
67,99616,99770,99906
68,99569,99644,99906
69,99810,99816,99906
70,99711,99783,99906
71,99764,99774,99906
72,99706,99734,99906
73,99647,99680,99906
74,99794,99825,99906
75,99678,99723,99906
76,99774,99786,99906
77,99590,99689,99906
78,99813,99840,99906
79,99621,99776,99906
80,99722,99796,99906
81,99786,99827,99906
82,99776,99794,99906
83,99575,99727,99906
84,99640,99751,99906
85,99633,99698,99906
86,99625,99757,99906
87,99698,99711,99906
88,99603,99643,99906
89,99791,99830,99906
90,99671,99708,99906
91,99746,99796,99906
92,99804,99821,99906
93,99626,99714,99906
94,99582,99604,99906
95,99678,99747,99906
96,99828,99871,99906
97,99649,99672,99906
98,99718,99751,99906
99,99638,99756,99906
