0,24983,24989,24989
1,24968,24971,24989
2,24944,24963,24989
3,24948,24948,24989
4,24930,24969,24989
5,24966,24982,24989
6,24965,24965,24989
7,24946,24967,24989
8,24951,24957,24989
9,24872,24928,24989
10,24832,24934,24989
11,24860,24884,24989
12,24892,24919,24989
13,24930,24930,24989
14,24978,24978,24989
15,24948,24960,24989
16,24953,24959,24989
17,24946,24968,24989
18,24918,24963,24989
19,24931,24936,24989
20,24901,24911,24989
21,24961,24961,24989
22,24929,24935,24989
23,24956,24962,24989
24,24916,24955,24989
25,24985,24985,24989
26,24976,24976,24989
27,24971,24971,24989
28,24926,24945,24989
29,24925,24961,24989
30,24896,24898,24989
31,24919,24922,24989
32,24907,24944,24989
33,24936,24954,24989
34,24942,24966,24989
35,24942,24945,24989
36,24964,24974,24989
37,24879,24940,24989
38,24972,24972,24989
39,24955,24974,24989
40,24961,24971,24989
41,24884,24907,24989
42,24812,24832,24989
43,24910,24910,24989
44,24934,24951,24989
45,24931,24931,24989
46,24911,24927,24989
47,24949,24956,24989
48,24868,24868,24989
49,24882,24885,24989
50,24945,24945,24989
51,24874,24943,24989
52,24906,24917,24989
53,24936,24965,24989
54,24914,24916,24989
55,24874,24940,24989
56,24936,24966,24989
57,24926,24962,24989
58,24962,24970,24989
59,24928,24940,24989
60,24868,24877,24989
61,24974,24983,24989
62,24933,24943,24989
63,24980,24987,24989
64,24925,24931,24989
65,24966,24966,24989
66,24943,24949,24989
67,24974,24980,24989
68,24902,24920,24989
69,24955,24965,24989
70,24913,24913,24989
71,24918,24924,24989
72,24935,24954,24989
73,24954,24954,24989
74,24932,24957,24989
75,24975,24975,24989
76,24914,24932,24989
77,24900,24921,24989
78,24970,24985,24989
79,24973,24973,24989
80,24920,24947,24989
81,24935,24965,24989
82,24981,24990,24990
83,24848,24904,24990
84,24967,24967,24990
85,24830,24830,24990
86,24940,24946,24990
87,24965,24965,24990
88,24927,24950,24990
89,24852,24903,24990
90,24960,24970,24990
91,24953,24977,24990
92,24925,24925,24990
93,24970,24987,24990
94,24885,24898,24990
95,24920,24920,24990
96,24959,24975,24990
97,24962,24962,24990
98,24920,24939,24990
99,24865,24951,24990
