0,3687,3690,3690
1,3684,3684,3690
2,3691,3691,3691
3,3729,3729,3729
4,3689,3728,3729
5,3685,3685,3729
6,3700,3702,3729
7,3715,3715,3729
8,3694,3694,3729
9,3685,3688,3729
10,3657,3657,3729
11,3715,3735,3735
12,3683,3703,3735
13,3685,3705,3735
14,3682,3682,3735
15,3708,3711,3735
16,3700,3700,3735
17,3687,3691,3735
18,3722,3722,3735
19,3691,3691,3735
20,3676,3676,3735
21,3705,3705,3735
22,3716,3719,3735
23,3621,3644,3735
24,3701,3701,3735
25,3720,3720,3735
26,3732,3732,3735
27,3729,3729,3735
28,3664,3694,3735
29,3650,3650,3735
30,3713,3713,3735
31,3749,3749,3749
32,3701,3704,3749
33,3693,3693,3749
34,3735,3735,3749
35,3690,3693,3749
36,3709,3709,3749
37,3736,3736,3749
38,3691,3691,3749
39,3658,3700,3749
40,3644,3699,3749
41,3664,3664,3749
42,3671,3671,3749
43,3657,3657,3749
44,3732,3735,3749
45,3626,3626,3749
46,3700,3700,3749
47,3687,3687,3749
48,3676,3676,3749
49,3694,3694,3749
50,3701,3701,3749
51,3680,3719,3749
52,3733,3733,3749
53,3669,3669,3749
54,3688,3728,3749
55,3649,3691,3749
56,3712,3720,3749
57,3722,3722,3749
58,3707,3710,3749
59,3700,3700,3749
60,3652,3652,3749
61,3629,3629,3749
62,3669,3669,3749
63,3728,3728,3749
64,3705,3725,3749
65,3712,3734,3749
66,3718,3718,3749
67,3687,3691,3749
68,3738,3738,3749
69,3670,3670,3749
70,3652,3652,3749
71,3662,3662,3749
72,3637,3652,3749
73,3693,3693,3749
74,3645,3684,3749
75,3652,3652,3749
76,3660,3660,3749
77,3712,3712,3749
78,3687,3726,3749
79,3717,3717,3749
80,3705,3705,3749
81,3639,3678,3749
82,3729,3729,3749
83,3700,3700,3749
84,3723,3737,3749
85,3696,3700,3749
86,3684,3684,3749
87,3654,3693,3749
88,3692,3692,3749
89,3700,3700,3749
90,3657,3657,3749
91,3650,3650,3749
92,3687,3691,3749
93,3725,3725,3749
94,3670,3670,3749
95,3696,3696,3749
96,3711,3711,3749
97,3707,3707,3749
98,3669,3669,3749
99,3690,3690,3749
