0,24930,24956,24956
1,24998,24998,24998
2,24993,24993,24998
3,24972,24972,24998
4,24957,24959,24998
5,24978,24980,24998
6,24999,24999,24999
7,24972,24972,24999
8,24997,24998,24999
9,24966,24993,24999
10,24973,24973,24999
11,24949,24969,24999
12,24997,24997,24999
13,24973,24973,24999
14,24968,24968,24999
15,24979,24985,24999
16,24951,24968,24999
17,24985,24997,24999
18,24944,24945,24999
19,24959,24959,24999
20,24889,24929,24999
21,24992,24992,24999
22,24959,24971,24999
23,24971,24971,24999
24,24999,24999,24999
25,24999,24999,24999
26,24985,24996,24999
27,24993,24993,24999
28,24997,24997,24999
29,24913,24913,24999
30,24999,24999,24999
31,24952,24952,24999
32,24994,24996,24999
33,24994,24994,24999
34,24996,24996,24999
35,24918,24944,24999
36,24955,24987,24999
37,24985,24991,24999
38,24992,24994,24999
39,24916,24949,24999
40,24979,24979,24999
41,24917,24919,24999
42,24989,24991,24999
43,24929,24929,24999
44,24970,24970,24999
45,24972,24972,24999
46,24963,24963,24999
47,24932,24941,24999
48,24982,24982,24999
49,24984,24984,24999
50,24975,24975,24999
51,24999,24999,24999
52,24994,24996,24999
53,24963,24965,24999
54,24993,24993,24999
55,24969,24969,24999
56,24963,24995,24999
57,24968,24968,24999
58,24975,24975,24999
59,24988,24997,24999
60,24996,24997,24999
61,24962,24972,24999
62,24998,25000,25000
