0,119993,119996,119996
1,119995,119995,119996
2,119989,119989,119996
3,119993,119995,119996
4,119987,119990,119996
5,119995,119995,119996
6,119996,119996,119996
7,119981,119987,119996
8,119996,119996,119996
9,119986,119986,119996
10,119999,119999,119999
11,119976,119991,119999
12,119994,119995,119999
13,119994,119994,119999
14,119984,119984,119999
15,119996,119996,119999
16,119981,119981,119999
17,119987,119996,119999
18,119994,119994,119999
19,119991,119993,119999
20,119989,119992,119999
21,119994,119997,119999
22,119992,119996,119999
23,119989,119989,119999
24,119996,119997,119999
25,119991,119991,119999
26,119995,119995,119999
27,119998,119998,119999
28,119991,119991,119999
29,119981,119992,119999
30,119994,119995,119999
31,119994,120000,120000
