0,3676,3680,3680
1,3686,3686,3686
2,3638,3638,3686
3,3658,3658,3686
4,3704,3704,3704
5,3696,3696,3704
6,3646,3665,3704
7,3646,3665,3704
8,3666,3666,3704
9,3658,3658,3704
10,3646,3665,3704
11,3654,3658,3704
12,3658,3658,3704
13,3667,3671,3704
14,3648,3653,3704
15,3638,3638,3704
16,3635,3644,3704
17,3614,3614,3704
18,3655,3655,3704
19,3661,3680,3704
20,3649,3649,3704
21,3675,3680,3704
22,3698,3706,3706
23,3619,3638,3706
24,3706,3706,3706
25,3655,3655,3706
26,3693,3693,3706
27,3704,3704,3706
28,3672,3708,3708
29,3662,3671,3708
30,3624,3643,3708
31,3650,3655,3708
32,3706,3706,3708
33,3652,3652,3708
34,3643,3643,3708
35,3655,3655,3708
36,3698,3698,3708
37,3638,3638,3708
38,3638,3643,3708
39,3684,3696,3708
40,3638,3638,3708
41,3692,3704,3708
42,3643,3643,3708
43,3655,3655,3708
44,3706,3706,3708
45,3680,3680,3708
46,3643,3643,3708
47,3691,3691,3708
48,3671,3680,3708
49,3636,3655,3708
50,3619,3638,3708
51,3686,3686,3708
52,3619,3638,3708
53,3655,3655,3708
54,3698,3698,3708
55,3696,3704,3708
56,3636,3655,3708
57,3620,3620,3708
58,3652,3652,3708
59,3648,3653,3708
60,3658,3658,3708
61,3665,3665,3708
62,3694,3706,3708
63,3661,3680,3708
64,3696,3696,3708
65,3680,3680,3708
66,3661,3680,3708
67,3692,3704,3708
68,3680,3680,3708
69,3650,3655,3708
70,3624,3643,3708
71,3686,3686,3708
72,3688,3696,3708
73,3658,3658,3708
74,3654,3658,3708
75,3654,3658,3708
76,3650,3655,3708
77,3667,3667,3708
78,3654,3658,3708
79,3650,3655,3708
80,3671,3671,3708
81,3620,3620,3708
82,3696,3704,3708
83,3666,3666,3708
84,3667,3667,3708
85,3661,3680,3708
86,3680,3680,3708
87,3680,3680,3708
88,3643,3643,3708
89,3658,3658,3708
90,3676,3680,3708
91,3698,3698,3708
92,3662,3666,3708
93,3654,3658,3708
94,3671,3671,3708
95,3680,3680,3708
96,3680,3680,3708
97,3650,3655,3708
98,3619,3638,3708
99,3680,3680,3708
