0,99985,99988,99988
1,99950,99960,99988
2,99981,99987,99988
3,99987,99987,99988
4,99994,99994,99994
5,99994,99998,99998
6,99990,99990,99998
7,99997,99997,99998
8,99989,99989,99998
9,99989,99989,99998
10,99996,99996,99998
11,99981,99988,99998
12,99995,99995,99998
13,99957,99986,99998
14,99990,99995,99998
15,99995,99995,99998
16,99995,99995,99998
17,99995,99995,99998
18,99994,99994,99998
19,99994,99997,99998
20,99928,99943,99998
21,99997,99997,99998
22,99943,99959,99998
23,99992,99996,99998
24,99996,99996,99998
25,99986,99986,99998
26,99993,99995,99998
27,99962,99962,99998
28,99992,99995,99998
29,99989,99989,99998
30,99984,99987,99998
31,99997,99997,99998
32,99995,99995,99998
33,99986,99990,99998
34,99993,99999,99999
35,99999,99999,99999
36,99997,99997,99999
37,99997,99997,99999
38,99996,99996,99999
39,99996,99996,99999
40,99927,99931,99999
41,99994,99994,99999
42,99967,99970,99999
43,99996,99996,99999
44,99962,99968,99999
45,99976,99976,99999
46,99993,99993,99999
47,99991,99991,99999
48,99997,99997,99999
49,99995,99995,99999
50,99997,99997,99999
51,99989,99989,99999
52,99983,99989,99999
53,99971,99971,99999
54,99989,99999,99999
55,99990,99990,99999
56,99975,99975,99999
57,99984,99984,99999
58,99996,99996,99999
59,99975,99975,99999
60,99988,99994,99999
61,99985,99993,99999
62,99997,99997,99999
63,99905,99915,99999
64,99998,99998,99999
65,99991,99993,99999
66,99971,99971,99999
67,99976,99976,99999
68,99996,99996,99999
69,99997,99997,99999
70,99997,99998,99999
71,99993,99993,99999
72,99988,99988,99999
73,99997,99997,99999
74,99991,99991,99999
75,99990,99993,99999
76,99975,99975,99999
77,99972,99978,99999
78,99882,99934,99999
79,99993,99993,99999
80,99998,99998,99999
81,99993,99995,99999
82,99990,99993,99999
83,99994,99994,99999
84,99995,99995,99999
85,99994,99996,99999
86,99978,99978,99999
87,99960,99992,99999
88,99993,99993,99999
89,99995,99995,99999
90,99992,99993,99999
91,99999,99999,99999
92,99993,99993,99999
93,99994,99994,99999
94,99982,99982,99999
95,99995,99995,99999
96,99994,99994,99999
97,99991,99993,99999
98,99995,99995,99999
99,99998,99998,99999
