35,19
196,3
66,4
127,25
116,16
167,13
54,4
125,1
100,14
156,25
197,1
179,15
69,24
59,19
27,29
82,1
6,1
167,18
3,29
98,22
56,14
186,1
136,8
196,15
127,18
60,12
60,22
57,25
118,10
6,14
143,30
165,4
48,21
186,28
76,4
191,11
185,23
129,30
109,17
172,7
78,10
151,29
128,28
130,13
151,28
9,16
63,24
104,14
171,6
94,18
180,25
173,24
96,3
113,22
131,4
200,6
134,27
101,12
126,24
8,16
12,10
181,28
158,19
149,13
166,6
44,17
59,1
198,7
139,30
141,8
104,17
89,28
148,12
118,30
69,22
141,20
187,1
99,26
190,17
34,17
200,18
53,14
15,16
94,19
142,7
130,14
125,27
92,14
89,1
138,18
160,26
157,11
118,20
8,26
59,21
46,18
150,6
24,26
142,26
66,2
173,3
22,28
5,15
4,25
194,9
64,9
29,26
160,6
89,10
18,6
41,9
136,6
169,9
166,23
76,15
180,11
128,16
30,1
80,13
88,14
49,9
28,9
187,17
54,20
111,27
6,8
5,13
38,2
185,6
115,23
130,22
110,18
57,21
178,17
116,8
135,21
8,13
173,19
83,22
162,14
16,24
77,5
55,29
13,10
19,28
20,10
77,24
41,14
145,9
34,1
144,29
10,19
56,29
146,15
44,27
200,23
160,17
10,13
52,12
26,7
147,22
111,19
50,16
27,22
100,10
130,16
5,11
157,28
103,29
73,1
41,7
84,26
145,26
35,11
110,7
69,22
25,27
98,30
141,12
176,18
125,25
137,8
17,24
11,3
35,6
43,30
138,7
69,25
86,20
130,27
66,12
87,11
30,10
61,28
155,25
184,29
126,5
149,18
198,4
83,2
105,3
98,28
38,27
33,11
30,20
151,26
97,3
147,18
58,19
21,9
94,29
76,19
137,30
30,15
71,4
12,27
76,1
158,22
4,3
106,4
11,7
62,26
151,14
42,4
116,6
175,8
41,24
27,14
97,26
139,30
76,18
65,23
123,11
26,7
167,11
11,1
3,26
76,24
153,11
116,13
81,13
17,3
82,20
117,4
65,7
159,25
139,28
177,16
170,12
67,6
139,7
79,7
64,12
21,27
72,3
193,15
24,21
148,21
87,8
100,10
11,11
48,11
149,29
78,8
86,4
140,20
149,26
153,3
63,8
6,26
63,13
19,9
142,28
19,24
20,1
163,1
75,25
92,16
121,28
40,4
129,25
84,3
131,22
45,6
199,5
37,27
82,10
28,23
132,27
155,10
33,29
53,5
140,30
185,2
200,11
160,26
173,30
142,27
192,23
53,6
77,14
138,6
13,23
171,8
65,25
17,22
115,26
111,18
65,18
113,28
138,15
3,13
87,6
67,16
7,26
166,30
107,19
5,2
178,12
149,5
152,5
36,9
71,13
145,13
45,20
23,8
125,1
46,17
82,17
167,30
113,30
176,21
188,8
62,11
127,22
123,8
183,14
87,18
157,30
187,30
168,9
166,8
13,30
19,25
131,21
95,6
131,25
53,10
77,23
77,28
142,12
43,23
180,24
119,20
22,28
32,29
156,17
147,13
46,5
65,14
56,19
185,25
14,16
175,13
184,21
90,13
132,28
43,18
187,2
135,3
66,21
26,9
189,30
22,5
199,20
169,22
180,3
114,28
62,28
98,26
111,13
43,30
84,15
33,20
125,7
31,14
154,18
105,30
31,22
76,9
64,13
192,18
2,7
136,15
149,1
8,21
156,8
67,7
45,10
38,18
52,9
80,19
194,9
175,15
44,18
92,16
108,28
32,25
54,19
99,7
73,26
28,29
7,4
146,24
4,18
76,22
195,24
167,5
20,17
96,19
80,14
129,22
92,25
136,11
1,4
114,23
116,12
79,18
103,11
188,22
147,16
29,21
97,13
53,18
1,9
163,20
