150,"[2, 43]"
145,"[52, 51, 37]"
140,"[2, 52]"
140,"[2, 52]"
140,"[2, 52]"
140,"[2, 52]"
141,"[2, 51]"
141,"[2, 51]"
141,"[15, 40]"
145,"[37, 52, 51]"
141,"[40, 15]"
141,"[15, 40]"
150,"[37, 69, 30]"
150,"[70, 50, 53, 49]"
147,"[40, 28, 70]"
150,"[15, 50, 69]"
148,"[28, 21]"
148,"[28, 21]"
148,"[28, 21]"
148,"[28, 21]"
149,"[19, 29]"
148,"[31, 18]"
148,"[31, 18]"
148,"[31, 18]"
147,"[19, 31]"
149,"[19, 45, 70]"
149,"[19, 29]"
149,"[19, 29]"
150,"[51, 39, 45]"
149,"[19, 29]"
150,"[43, 2]"
150,"[45, 53, 37]"
150,"[45, 53, 37]"
150,"[45, 53, 37]"
148,"[70, 15, 50]"
147,"[69, 63, 3]"
149,"[8, 40]"
149,"[8, 40]"
149,"[8, 40]"
148,"[18, 31]"
145,"[0, 49]"
145,"[0, 49]"
145,"[0, 49]"
148,"[10, 39]"
148,"[10, 39]"
148,"[10, 39]"
140,"[3, 51]"
140,"[3, 51]"
148,"[28, 21]"
149,"[21, 65, 49]"
