149,"[45, 0]"
149,"[45, 0]"
145,"[2, 47]"
145,"[2, 47]"
145,"[2, 47]"
149,"[52, 63, 20]"
147,"[52, 65, 20]"
140,"[2, 52]"
150,"[19, 28]"
150,"[19, 28]"
150,"[19, 28]"
150,"[19, 28]"
150,"[19, 28]"
150,"[19, 28]"
147,"[37, 12]"
150,"[37, 10]"
150,"[37, 10]"
150,"[37, 10]"
149,"[40, 8]"
144,"[37, 15]"
150,"[18, 29]"
150,"[18, 29]"
150,"[18, 29]"
150,"[18, 29]"
150,"[31, 68, 37]"
148,"[42, 5]"
135,"[40, 21]"
141,"[40, 15]"
141,"[40, 15]"
141,"[40, 15]"
149,"[40, 8]"
149,"[8, 40]"
148,"[42, 5]"
149,"[52, 15, 68]"
140,"[52, 2]"
140,"[52, 2]"
150,"[42, 3]"
150,"[42, 3]"
148,"[42, 5]"
150,"[3, 42]"
147,"[47, 0]"
150,"[21, 68, 45]"
150,"[21, 68, 45]"
150,"[21, 68, 45]"
150,"[43, 2]"
145,"[31, 21]"
145,"[31, 21]"
146,"[20, 31]"
146,"[20, 31]"
150,"[43, 2]"
