8,3
11,12
22,24
86,28
40,9
78,7
78,2
75,22
21,14
82,13
93,28
66,12
70,30
57,17
35,29
5,28
4,12
60,30
41,30
49,14
68,6
72,6
31,8
4,6
42,6
18,17
66,12
66,22
72,6
58,26
54,24
68,30
98,12
76,12
47,28
58,6
97,13
92,24
60,21
68,8
63,9
64,17
66,27
46,22
59,29
60,12
73,24
72,24
59,16
85,8
42,27
90,27
22,29
79,9
99,30
62,10
39,26
91,27
65,18
67,17
84,20
76,14
40,24
27,16
66,12
88,20
10,26
44,24
2,30
25,24
14,2
74,21
7,9
76,8
88,29
14,25
67,5
35,8
27,29
8,14
92,25
5,2
47,12
23,8
87,1
11,4
9,1
6,24
3,12
33,5
21,24
24,17
89,1
50,19
6,26
32,5
5,1
45,20
81,24
96,4
37,11
63,1
40,15
71,25
78,24
6,29
34,25
52,28
80,23
20,16
29,3
85,22
41,27
14,1
58,26
17,17
75,25
51,16
66,11
19,28
44,9
34,20
54,21
3,23
72,5
86,2
33,2
17,6
22,4
59,21
30,17
91,30
5,8
30,23
57,3
33,3
76,8
80,26
80,23
47,9
88,14
36,17
97,1
20,2
50,14
21,4
66,24
12,8
14,4
3,6
97,8
14,7
4,17
86,15
59,10
69,21
49,7
88,30
98,7
94,26
56,14
66,1
75,19
7,29
54,30
68,19
24,30
13,22
62,12
3,17
16,20
47,10
89,30
48,10
3,28
88,14
13,4
40,7
100,22
3,26
58,2
53,21
63,15
27,29
76,20
10,1
37,1
48,10
93,3
29,25
63,7
15,19
48,13
92,15
18,25
45,13
16,9
16,4
11,20
43,21
51,7
89,4
4,20
85,16
100,2
93,23
64,10
46,15
19,26
48,9
62,17
62,24
94,26
54,30
63,27
88,10
51,8
21,16
77,9
71,14
90,22
90,30
11,19
94,27
74,4
10,12
23,18
19,26
54,29
9,26
12,30
88,26
83,2
17,10
50,8
91,22
88,11
57,6
68,10
15,5
70,25
55,4
43,17
32,23
66,9
22,29
21,15
91,8
52,28
46,26
98,19
94,5
60,15
93,1
77,13
95,6
51,17
7,16
36,13
33,23
94,30
53,23
83,16
47,18
43,23
96,30
85,3
98,27
93,8
69,20
25,13
86,13
82,30
2,11
60,17
92,30
60,21
23,27
13,1
52,7
94,19
78,13
28,29
13,13
72,25
26,9
96,30
76,19
25,16
79,5
2,20
87,14
62,9
66,19
23,15
92,7
98,3
45,1
63,18
86,22
9,25
76,16
87,30
43,15
35,29
65,15
4,3
79,25
45,6
98,25
52,9
87,21
93,5
7,6
64,13
60,22
38,5
2,10
72,15
1,12
5,18
49,19
57,7
87,10
64,21
18,16
89,18
92,30
39,3
34,27
41,10
43,21
40,21
83,13
67,27
12,17
82,7
51,20
68,28
20,26
65,21
12,10
6,8
59,18
30,17
36,2
15,4
87,27
49,28
47,7
41,12
10,11
59,12
22,16
57,28
38,15
18,30
92,15
82,7
35,11
21,4
31,16
25,25
87,28
48,6
46,5
18,8
35,26
71,21
49,13
96,11
36,29
93,30
77,17
75,23
94,11
96,13
97,23
91,30
81,25
92,10
69,20
82,22
10,12
40,13
62,6
34,29
46,15
62,3
24,11
49,5
4,4
45,6
46,3
94,25
84,14
2,18
42,8
77,13
70,10
61,21
20,12
41,7
64,4
19,26
27,11
33,5
54,12
33,3
44,7
32,23
31,24
79,2
44,12
83,25
79,2
19,6
9,14
57,25
35,5
42,17
74,28
15,11
83,25
91,20
51,8
7,13
99,16
63,20
41,18
80,20
12,19
66,18
86,16
52,27
89,15
22,14
50,17
58,2
14,15
76,5
16,30
88,17
23,3
51,10
59,26
91,1
33,4
86,12
29,6
4,5
55,22
12,11
84,15
7,28
61,8
9,16
18,18
4,5
90,17
70,2
7,7
70,30
1,27
67,11
88,17
31,5
48,16
1,5
70,4
32,4
60,7
7,20
28,21
49,11
80,21
51,29
92,17
65,25
87,6
66,4
20,21
27,6
49,7
39,11
56,5
55,5
51,11
39,26
13,18
13,16
35,10
68,25
63,9
30,14
90,5
90,18
85,4
4,20
71,25
