999,"[83, 39, 25]"
999,"[39, 66, 27]"
968,"[30, 83, 39]"
998,"[30, 69, 31]"
1000,"[54, 58, 20]"
996,"[82, 12, 54]"
996,"[82, 12, 54]"
998,"[81, 18, 44]"
1000,"[51, 21, 59]"
995,"[81, 68, 8]"
983,"[68, 34, 36]"
1000,"[83, 5, 65]"
999,"[77, 74, 4]"
1000,"[41, 77, 23]"
997,"[77, 9, 67]"
994,"[66, 47, 22]"
965,"[71, 11, 83]"
1000,"[82, 85, 0]"
990,"[55, 13, 84]"
999,"[14, 56, 72]"
998,"[64, 6, 85]"
1000,"[64, 7, 82]"
997,"[30, 70, 31]"
895,"[1, 24]"
997,"[16, 81, 48]"
997,"[15, 74, 52]"
982,"[2, 0]"
986,"[17, 71, 53]"
995,"[73, 10, 62]"
994,"[84, 3, 73]"
1000,"[37, 57, 35]"
1000,"[60, 30, 40]"
998,"[26, 61, 45]"
999,"[28, 38, 63]"
1000,"[29, 33, 69]"
1000,"[32, 30, 67]"
997,"[42, 49, 34]"
1000,"[43, 46, 35]"
999,"[62, 50, 19]"
