0,14694,14880,14880
1,14583,14793,14880
2,14467,15004,15004
3,14743,14962,15004
4,14724,14945,15004
5,14704,14939,15004
6,14777,15027,15027
7,14751,15021,15027
8,14839,14977,15027
9,14775,15056,15056
10,14486,14896,15056
11,14462,14973,15056
12,15055,15135,15135
13,14646,15075,15135
14,14753,14995,15135
15,14593,14947,15135
16,14897,15022,15135
17,14754,15085,15135
18,14835,15130,15135
19,14810,14930,15135
20,14646,14910,15135
21,14919,14990,15135
22,14120,15213,15213
23,14637,14988,15213
24,14843,14934,15213
25,14844,14931,15213
26,14610,14997,15213
27,14946,15015,15213
28,14740,14993,15213
29,14783,14967,15213
30,14868,14935,15213
31,14794,14862,15213
32,14793,15061,15213
33,14739,14945,15213
34,14577,14875,15213
35,14875,15115,15213
36,14987,15012,15213
37,15035,15131,15213
38,14653,14938,15213
39,14541,14980,15213
40,14592,15056,15213
41,14569,14951,15213
42,14852,15112,15213
43,14713,15023,15213
44,14719,14977,15213
45,14491,14912,15213
46,14809,15070,15213
47,14885,14964,15213
48,14565,14979,15213
49,14375,14926,15213
50,14628,15083,15213
51,14795,14924,15213
52,14720,14926,15213
53,14631,15084,15213
54,14762,14987,15213
55,14435,14986,15213
56,14600,15096,15213
57,14612,15027,15213
58,14848,15039,15213
59,14999,15098,15213
60,14674,15094,15213
61,14663,14972,15213
62,14648,14998,15213
63,14875,14979,15213
64,14626,15043,15213
65,14717,15008,15213
66,14697,14992,15213
67,14586,14900,15213
68,14692,15046,15213
69,14357,14953,15213
70,14857,15046,15213
71,14527,15044,15213
72,14748,14960,15213
73,14495,14856,15213
74,14547,15033,15213
75,14605,14984,15213
76,14737,14867,15213
77,14701,15067,15213
78,14741,15103,15213
79,14610,14973,15213
80,14947,15097,15213
81,14815,14917,15213
82,14579,14994,15213
83,14704,15099,15213
84,14779,14930,15213
85,14619,14948,15213
86,14447,15025,15213
87,14487,14862,15213
88,14613,14858,15213
89,14573,15116,15213
90,14847,14998,15213
91,14452,14983,15213
92,14751,15031,15213
93,14907,14918,15213
94,14525,14884,15213
95,14862,15058,15213
96,14450,14971,15213
97,14706,15043,15213
98,14732,15008,15213
99,14699,14932,15213
