0,14301,14905,14905
1,14598,14948,14948
2,14428,14932,14948
3,14431,14967,14967
4,14475,14873,14967
5,14536,14972,14972
6,14640,14929,14972
7,14582,14927,14972
8,14513,15021,15021
9,14724,14892,15021
10,14439,14997,15021
11,14510,14899,15021
12,14624,14944,15021
13,14704,14950,15021
14,14420,14897,15021
15,14551,14967,15021
16,14608,14887,15021
17,14665,14908,15021
18,14481,14956,15021
19,14440,14968,15021
20,14538,14868,15021
21,14595,14905,15021
22,14565,14975,15021
23,14580,14911,15021
24,14487,14912,15021
25,14403,14954,15021
26,14627,14962,15021
27,14565,14909,15021
28,14671,14893,15021
29,14525,14928,15021
30,14489,14840,15021
31,14710,14939,15021
32,14519,14847,15021
33,14559,14897,15021
34,14512,14909,15021
35,14635,14951,15021
36,14742,14971,15021
37,14400,14926,15021
38,14630,14976,15021
39,14507,14957,15021
40,14586,14896,15021
41,14556,14833,15021
42,14497,14960,15021
43,14631,14929,15021
44,14466,14906,15021
45,14462,14986,15021
46,14505,14965,15021
47,14708,14896,15021
48,14634,14909,15021
49,14492,14992,15021
50,14691,14939,15021
51,14569,15000,15021
52,14610,14907,15021
53,14755,14847,15021
54,14599,14968,15021
55,14605,14801,15021
56,14379,14944,15021
57,14667,15037,15037
58,14418,14895,15037
59,14486,14987,15037
60,14625,14945,15037
61,14480,14919,15037
62,14490,14881,15037
63,14812,15026,15037
64,14450,14966,15037
65,14417,14988,15037
66,14580,14938,15037
67,14422,14911,15037
68,14525,14981,15037
69,14570,14893,15037
70,14496,14898,15037
71,14636,15006,15037
72,14648,14970,15037
73,14494,14916,15037
74,14305,14892,15037
75,14555,14931,15037
76,14702,14947,15037
77,14687,14956,15037
78,14544,15017,15037
79,14636,15032,15037
80,14673,14957,15037
81,14643,14995,15037
82,14610,14855,15037
83,14663,14941,15037
84,14467,14877,15037
85,14446,14879,15037
86,14503,14932,15037
87,14761,14874,15037
88,14511,14962,15037
89,14370,14897,15037
90,14680,14897,15037
91,14650,14898,15037
92,14363,14955,15037
93,14539,14935,15037
94,14769,14883,15037
95,14578,14884,15037
96,14682,14975,15037
97,14423,14972,15037
98,14670,14937,15037
99,14801,14934,15037
