9,19
49,3
17,4
32,25
29,16
42,13
14,4
32,1
25,14
39,25
50,1
45,15
18,24
15,19
7,29
21,1
2,1
42,18
1,29
25,22
14,14
47,1
34,8
49,15
32,18
15,12
15,22
15,25
30,10
2,14
36,30
42,4
12,21
47,28
19,4
48,11
47,23
33,30
28,17
43,7
20,10
38,29
32,28
33,13
38,28
3,16
16,24
26,14
43,6
24,18
45,25
44,24
24,3
29,22
33,4
50,6
34,27
26,12
32,24
2,16
3,10
46,28
40,19
38,13
42,6
11,17
15,1
50,7
35,30
36,8
26,17
23,28
37,12
30,30
18,22
36,20
47,1
25,26
48,17
9,17
50,18
14,14
4,16
24,19
36,7
33,14
32,27
23,14
23,1
35,18
40,26
40,11
30,20
2,26
15,21
12,18
38,6
6,26
36,26
17,2
