0,24935,24974,24974
1,24965,24965,24974
2,24928,24928,24974
3,24933,24978,24978
4,24976,24986,24986
5,24904,24935,24986
6,24898,24923,24986
7,24931,24937,24986
8,24889,24895,24986
9,24946,24946,24986
10,24937,24967,24986
11,24933,24935,24986
12,24965,24965,24986
13,24985,24991,24991
14,24958,24978,24991
15,24971,24974,24991
16,24977,24986,24991
17,24986,24986,24991
18,24947,24947,24991
19,24933,24941,24991
20,24927,24991,24991
21,24991,24991,24991
22,24928,24934,24991
23,24922,24925,24991
24,24948,24979,24991
25,24933,24957,24991
26,24927,24994,24994
27,24928,24969,24994
28,24968,24968,24994
29,24943,24943,24994
30,24924,24963,24994
31,24954,24981,24994
32,24982,24982,24994
33,24886,24965,24994
34,24963,24969,24994
35,24947,24978,24994
36,24974,24974,24994
37,24945,24948,24994
38,24943,24952,24994
39,24962,24962,24994
40,24932,24953,24994
41,24945,24945,24994
42,24888,24966,24994
43,24920,24959,24994
44,24904,24942,24994
45,24933,24939,24994
46,24939,24954,24994
47,24947,24947,24994
48,24941,24944,24994
49,24928,24965,24994
50,24974,24980,24994
51,24920,24920,24994
52,24949,24955,24994
53,24923,24929,24994
54,24951,24954,24994
55,24969,24969,24994
56,24928,24930,24994
57,24911,24941,24994
58,24986,24989,24994
59,24918,24918,24994
60,24946,24979,24994
61,24904,24934,24994
62,24925,24978,24994
63,24941,24941,24994
64,24946,24969,24994
65,24911,24973,24994
66,24936,24939,24994
67,24945,24945,24994
68,24941,24941,24994
69,24916,24974,24994
70,24971,24971,24994
71,24947,24981,24994
72,24907,24983,24994
73,24957,24965,24994
74,24922,24928,24994
75,24979,24994,24994
76,24863,24947,24994
77,24939,24945,24994
78,24945,24974,24994
79,24974,24984,24994
80,24932,24957,24994
81,24905,24938,24994
82,24902,24944,24994
83,24956,24975,24994
84,24939,24964,24994
85,24975,24975,24994
86,24929,24944,24994
87,24979,24982,24994
88,24872,24901,24994
89,24974,24977,24994
90,24951,24961,24994
91,24916,24961,24994
92,24953,24953,24994
93,24912,24912,24994
94,24974,24974,24994
95,24927,24942,24994
96,24931,24949,24994
97,24965,24965,24994
98,24941,24958,24994
99,24913,24927,24994
