61,10
27,24
102,16
40,3
18,1
103,18
75,26
196,2
57,17
138,12
71,25
45,27
28,9
55,30
7,27
165,26
67,26
70,7
43,10
75,21
188,28
96,3
156,11
172,13
130,8
46,8
122,9
23,30
141,27
77,1
75,19
181,29
80,28
196,17
50,14
109,20
74,14
116,6
60,10
67,27
12,3
12,15
161,9
133,18
166,16
180,11
38,22
51,3
106,30
52,21
162,15
71,6
92,14
192,19
83,21
143,7
83,4
16,23
59,9
196,19
158,28
61,4
85,30
46,10
118,1
11,12
179,3
74,24
173,11
5,11
74,11
40,25
167,14
159,22
20,10
159,7
114,10
35,9
98,20
41,11
147,1
94,2
117,6
94,26
93,10
147,4
113,7
109,30
54,4
16,2
15,24
44,20
174,5
156,2
140,16
150,8
83,2
32,27
136,10
199,14
167,7
123,7
62,15
106,16
10,8
108,15
64,21
110,27
56,16
49,2
10,9
65,8
135,7
198,8
107,28
67,5
84,2
81,19
30,19
104,29
168,21
184,24
11,16
100,3
111,7
147,29
43,11
76,22
121,26
165,11
108,17
56,21
176,26
69,11
101,16
20,28
72,21
172,7
12,13
159,5
197,9
171,28
16,28
43,23
163,15
146,16
192,13
100,7
1,7
41,1
157,29
66,4
102,26
198,26
98,29
57,18
14,29
52,6
172,20
85,27
144,25
121,30
135,15
7,3
9,23
153,4
126,18
66,20
199,5
11,12
21,25
134,29
3,10
89,27
20,3
140,15
98,7
80,13
60,25
125,28
103,4
20,4
159,26
94,17
112,14
183,25
114,3
161,29
51,21
78,30
123,14
31,26
143,6
96,28
42,6
181,5
84,16
87,9
139,29
2,23
44,1
166,10
31,18
29,16
184,20
124,17
20,17
63,14
76,12
59,25
47,28
161,1
174,2
157,30
81,18
120,26
146,10
130,26
113,20
159,15
101,5
65,25
153,12
170,11
35,14
22,20
37,22
160,6
74,29
96,7
148,26
90,22
159,29
24,3
104,21
46,11
168,12
84,6
77,29
6,20
6,17
194,27
23,26
92,26
26,6
47,19
127,22
147,3
195,30
30,6
167,16
173,29
191,8
159,26
170,10
177,13
154,8
126,23
57,10
95,8
191,11
138,21
136,15
103,17
103,27
81,10
113,14
151,1
65,6
139,15
178,18
158,27
94,13
100,20
8,5
131,3
118,21
89,20
80,30
24,25
67,16
57,21
123,29
155,25
17,5
62,3
77,5
13,6
102,26
149,22
159,18
183,18
68,1
135,8
41,25
25,7
9,11
21,4
70,2
165,10
157,29
162,23
45,24
39,21
107,5
182,24
21,18
94,23
1,24
142,5
129,14
40,7
77,16
130,3
97,6
42,28
66,17
101,18
175,10
103,11
44,13
16,14
8,9
174,1
78,26
40,3
41,4
156,27
4,8
60,18
3,16
184,18
48,29
116,24
181,28
175,30
179,13
87,28
45,27
136,19
49,4
122,20
92,10
166,27
106,20
189,2
162,7
66,19
170,19
79,26
123,21
87,26
22,29
61,29
81,29
27,22
179,2
155,11
135,16
91,30
21,6
183,2
128,17
140,27
154,23
64,2
52,22
19,11
155,30
36,23
79,4
130,29
131,27
1,3
58,20
71,20
5,29
188,2
3,16
179,5
55,12
64,29
190,24
89,27
77,28
100,21
155,13
9,6
106,16
17,25
131,28
131,10
144,23
73,26
54,23
181,14
83,6
55,1
123,29
112,30
71,11
194,30
105,21
105,11
193,20
54,9
72,17
23,1
104,9
156,10
173,30
165,5
157,25
81,3
43,20
24,23
55,30
65,22
56,29
165,16
196,4
166,11
3,15
146,7
43,3
63,17
25,4
81,10
146,19
170,5
192,3
170,28
46,29
184,24
7,25
197,26
47,22
53,9
9,19
84,21
85,24
198,20
94,6
44,25
56,2
14,6
176,30
15,22
68,23
172,22
127,4
52,26
36,13
123,20
140,16
139,11
93,14
191,13
10,25
10,6
40,12
57,10
61,12
147,28
50,20
174,12
99,12
138,23
29,8
49,12
48,18
55,1
7,4
49,10
177,24
83,18
128,2
79,26
185,26
101,6
36,13
159,15
90,12
2,15
179,5
115,1
191,26
188,23
108,7
30,11
76,20
143,2
21,16
42,22
135,2
47,27
158,8
154,11
154,1
186,22
6,13
112,8
150,5
160,2
35,6
155,10
60,14
190,11
139,21
96,6
187,12
173,27
140,22
147,30
89,9
153,11
138,2
140,5
94,19
51,16
121,27
31,3
161,20
51,6
37,18
183,5
153,27
14,18
89,28
21,23
13,26
155,5
140,6
68,20
15,10
122,29
72,7
165,16
195,10
136,23
193,2
36,10
107,2
1,12
136,20
93,3
52,14
174,3
109,26
9,10
51,28
174,7
45,7
184,30
192,30
21,3
3,29
1,10
134,17
135,14
17,3
134,21
87,22
44,21
52,17
178,18
16,23
16,3
36,14
35,29
27,25
133,11
132,11
171,9
35,19
150,4
149,21
160,3
155,1
41,2
197,9
140,21
109,25
78,19
92,25
40,17
93,18
117,8
160,15
44,16
167,19
140,1
149,18
146,7
67,19
176,19
186,20
179,15
86,6
78,6
81,10
81,23
54,18
124,20
75,9
95,28
170,6
81,4
60,26
85,21
50,6
113,4
80,2
134,1
12,28
1,29
168,22
143,6
58,30
63,12
166,13
99,8
162,15
188,14
75,17
23,11
12,4
48,2
105,1
101,6
112,22
189,2
143,8
96,11
131,12
175,5
1,12
94,4
195,13
147,7
126,12
147,14
142,24
24,13
41,3
115,13
135,7
193,1
24,10
26,5
33,15
113,24
90,25
105,11
103,22
80,29
102,29
187,4
88,29
97,17
20,23
125,14
184,12
59,19
160,6
110,10
32,11
137,2
134,29
199,21
173,22
61,20
48,25
123,8
133,12
109,15
107,18
171,4
127,28
4,27
179,14
196,12
121,29
190,24
72,7
37,11
93,5
68,18
184,19
170,16
198,20
35,16
99,24
123,12
160,17
194,26
9,24
172,14
66,19
160,23
48,29
166,18
46,28
5,15
176,28
147,10
34,2
1,27
60,25
88,5
81,27
84,27
116,19
60,9
15,22
17,2
113,4
185,24
164,8
58,16
138,3
140,20
42,6
51,1
50,17
49,8
4,17
124,11
90,9
147,13
148,5
182,25
87,22
163,23
31,20
65,9
25,2
87,29
182,2
200,13
18,7
183,8
13,16
188,13
94,3
195,21
184,28
22,28
38,24
115,23
188,14
132,27
97,30
179,4
44,5
9,6
162,15
137,28
135,16
113,12
145,14
64,28
164,9
70,19
2,9
102,23
145,11
180,10
181,26
31,6
132,25
49,30
42,23
199,13
170,18
34,21
48,20
49,18
19,18
191,3
79,1
21,17
118,22
25,21
136,1
72,9
51,25
195,7
30,26
66,19
103,9
136,30
70,1
27,13
93,20
42,24
126,20
186,11
182,24
49,28
126,8
43,25
44,11
188,2
54,7
187,18
120,17
83,5
157,6
94,19
132,14
191,15
94,11
177,25
194,3
118,16
70,9
40,4
182,22
66,24
113,29
153,17
168,16
179,15
22,9
96,24
140,4
155,10
157,1
41,13
131,29
46,22
99,16
46,2
82,8
161,8
103,18
43,7
121,23
172,15
78,13
70,11
112,7
179,21
10,24
173,19
15,25
142,7
192,27
9,17
127,11
66,25
199,25
15,5
96,2
181,24
103,14
96,8
90,15
94,13
148,1
100,24
33,5
121,14
65,25
44,23
188,30
114,17
93,12
145,4
197,6
38,10
160,30
132,22
198,5
17,16
172,23
144,2
176,23
72,20
191,7
197,1
111,14
70,16
43,27
8,4
35,30
105,26
71,18
116,30
199,29
19,21
84,9
139,24
184,29
113,6
6,28
88,9
66,9
100,11
16,19
157,6
110,28
68,19
26,8
147,4
26,16
154,9
105,29
187,4
100,14
200,15
134,21
115,19
42,22
122,17
45,10
90,29
72,22
162,3
113,22
133,20
167,24
135,23
50,10
171,23
178,18
99,9
137,15
194,17
86,2
84,26
159,15
96,18
89,5
57,8
157,12
154,3
67,29
108,28
115,10
167,14
130,6
151,23
103,8
100,29
73,26
81,24
36,29
66,15
55,7
123,4
166,16
152,6
17,9
156,1
39,11
102,11
94,24
36,3
153,17
16,15
95,6
185,12
192,12
23,12
131,18
28,18
120,22
113,17
156,23
125,6
33,24
168,11
105,28
34,27
140,10
119,21
182,21
147,6
45,8
185,30
113,7
163,14
34,18
8,10
41,30
140,26
62,20
86,5
130,22
59,29
81,23
110,30
189,27
26,2
89,17
77,6
113,4
187,10
188,27
53,21
44,20
18,17
190,22
81,3
8,5
36,20
19,6
148,9
44,2
175,28
87,11
165,9
120,16
39,24
29,17
81,10
153,9
169,21
80,2
134,1
137,15
171,9
1,27
135,12
17,23
67,21
153,2
188,18
199,30
143,15
172,3
124,14
120,17
122,18
192,16
83,19
12,17
55,22
169,19
43,13
149,10
156,12
126,23
9,9
38,14
56,18
108,28
95,4
55,24
108,9
181,8
149,24
150,15
31,6
30,22
185,23
170,22
186,3
187,16
38,13
146,4
59,8
145,18
43,24
44,6
18,9
33,25
181,9
55,10
21,26
145,23
23,14
101,15
74,17
101,30
55,3
99,15
117,21
193,26
132,16
180,29
71,10
192,12
50,9
49,27
125,8
188,18
50,28
125,11
111,5
95,16
57,26
67,8
122,1
141,5
153,21
61,17
135,2
160,21
90,15
170,25
102,17
150,1
183,20
80,8
195,27
39,3
49,14
51,6
44,4
121,26
200,10
33,2
38,28
194,17
54,12
184,21
147,13
70,26
6,11
98,27
56,29
102,10
35,14
41,10
31,28
28,8
25,9
102,13
194,24
70,7
48,11
187,3
66,19
192,29
164,17
154,24
8,27
73,15
163,15
93,17
195,8
185,13
188,22
75,22
112,16
87,3
112,13
189,20
162,21
171,1
200,5
5,27
127,18
91,11
34,20
156,14
57,10
93,16
140,28
54,26
60,13
20,5
90,7
143,8
186,9
25,5
69,20
108,24
123,6
27,27
167,1
27,4
130,4
109,3
170,24
34,7
77,14
26,23
34,12
171,30
41,23
183,19
118,1
145,16
149,10
105,8
126,6
154,23
100,21
121,17
4,24
58,26
65,9
193,20
126,19
45,4
15,26
17,28
183,11
61,26
131,30
148,26
195,17
41,14
194,18
171,5
122,15
164,22
105,29
136,10
26,11
34,16
171,25
175,15
35,23
48,7
25,13
58,13
193,24
66,27
71,25
26,2
95,15
164,1
15,26
87,25
122,16
169,19
110,6
145,24
44,29
194,26
108,5
176,12
200,30
130,17
174,9
75,26
154,22
158,16
131,14
196,13
161,24
171,14
42,22
44,4
53,15
40,12
149,22
177,30
94,2
132,15
3,17
181,28
93,17
110,24
197,28
51,25
173,20
97,17
78,20
37,26
1,28
99,17
36,5
25,19
183,11
75,2
127,21
16,17
76,16
135,10
112,18
114,7
31,23
7,27
45,8
82,19
55,5
124,17
17,10
66,10
55,20
14,21
150,30
144,29
56,19
144,8
129,2
178,2
63,11
59,19
10,22
46,25
154,11
33,19
42,13
86,22
73,2
125,29
117,9
180,6
127,9
95,21
6,7
62,17
46,28
88,3
158,26
60,1
200,3
11,26
166,24
200,5
185,15
75,12
181,6
163,29
140,19
36,16
10,14
50,30
190,22
167,21
83,9
82,26
15,22
33,25
183,27
103,28
30,27
198,25
3,18
43,11
54,7
17,7
148,2
123,28
195,20
4,11
104,9
106,16
164,1
111,13
187,17
15,10
50,25
33,5
166,30
97,16
20,17
112,29
156,15
177,15
37,14
135,8
52,9
21,12
173,3
119,6
200,17
133,5
26,12
96,11
134,6
170,27
192,10
162,22
68,30
66,9
150,10
6,19
173,3
174,17
55,19
60,14
64,24
171,5
149,9
179,5
108,6
17,10
34,6
152,29
39,28
31,29
101,2
151,30
53,25
22,22
55,1
97,11
40,9
136,12
145,4
67,27
13,5
181,11
19,19
159,16
13,23
149,30
169,18
67,23
24,24
155,16
67,14
46,6
62,29
147,12
121,25
99,16
31,19
57,14
158,13
103,2
47,14
122,18
124,12
47,18
40,6
123,5
68,26
2,25
20,28
36,23
173,5
129,24
80,26
125,10
36,17
120,11
146,6
94,20
148,25
10,15
130,6
145,7
171,11
81,6
182,27
185,28
190,5
146,29
136,8
155,11
6,19
18,20
184,12
192,21
83,18
151,20
3,18
64,26
84,11
160,14
130,13
21,18
41,24
47,2
191,30
47,21
153,11
105,1
132,9
92,18
37,10
40,21
105,4
199,5
168,26
58,25
17,20
20,1
85,25
141,27
1,9
27,6
171,24
60,10
12,7
195,3
14,24
14,5
121,25
87,22
55,18
112,14
176,18
139,11
12,6
136,10
66,26
190,2
197,25
144,10
76,11
26,15
119,11
149,8
14,27
199,25
114,1
56,9
122,7
169,12
174,12
61,14
84,11
71,6
28,27
160,17
59,13
162,15
26,7
76,20
92,16
124,30
180,15
148,14
155,19
199,11
126,22
79,12
5,15
19,11
13,4
101,11
57,25
145,17
189,13
116,15
187,26
78,17
49,2
143,7
73,12
175,29
70,2
19,28
17,4
1,29
89,18
143,4
52,9
101,27
155,23
192,27
57,8
187,19
198,7
79,26
185,8
47,19
12,16
38,18
178,28
36,12
67,19
69,21
17,29
42,8
157,11
113,19
70,25
99,17
104,3
191,15
34,25
131,29
80,3
145,13
83,30
130,24
187,20
14,6
127,21
108,14
129,16
127,13
24,2
135,15
178,7
79,20
185,11
183,5
143,19
6,23
146,9
78,30
92,19
12,1
36,24
153,2
71,12
146,27
169,5
23,27
85,6
141,2
27,2
181,20
110,20
168,22
18,20
127,13
112,24
12,1
169,26
192,24
25,3
164,7
150,20
116,11
13,14
172,3
42,21
166,28
126,12
10,21
38,23
28,23
4,18
165,24
132,2
21,20
187,11
129,30
88,10
15,6
57,16
99,16
3,18
70,21
10,13
7,25
48,24
22,1
56,21
147,1
187,17
36,30
3,27
50,10
35,30
84,6
189,23
26,25
109,2
152,9
154,18
75,3
43,17
119,28
45,20
194,24
172,26
160,11
77,20
21,5
73,23
27,4
162,18
22,11
24,21
161,4
167,13
165,23
20,17
162,23
181,13
180,3
8,25
70,8
200,26
101,19
30,12
102,15
73,4
131,12
106,19
100,8
178,30
48,14
144,8
142,17
61,5
48,7
181,1
147,2
21,24
28,2
79,25
142,7
113,10
63,8
152,9
107,12
182,15
96,23
124,12
181,25
32,1
10,9
187,19
112,4
137,2
120,20
144,22
167,15
93,11
160,30
98,28
70,25
79,5
17,9
200,16
50,14
15,4
186,22
179,2
172,21
28,1
183,30
63,19
128,18
174,22
90,30
92,27
135,21
46,27
191,2
184,25
167,6
83,4
167,8
11,21
112,17
138,20
111,7
31,12
1,14
180,4
20,14
177,9
3,1
87,9
24,5
162,29
55,4
120,3
38,22
141,13
26,8
101,6
37,27
174,28
90,21
55,27
183,5
188,26
189,2
70,16
25,2
23,11
177,20
12,27
143,9
187,6
180,11
8,15
42,25
66,17
21,24
142,13
93,6
86,1
8,21
10,5
146,1
180,10
160,20
95,15
87,12
113,24
87,21
37,25
108,29
110,23
36,15
71,12
122,20
179,10
134,11
20,20
134,6
36,19
129,11
84,2
200,8
79,14
12,2
25,5
133,24
104,24
14,25
81,8
90,30
164,29
26,16
137,8
178,21
58,14
26,8
86,19
67,20
58,4
188,18
123,26
179,7
139,25
200,28
29,28
57,28
175,7
24,7
103,22
182,29
36,22
104,14
180,22
53,15
80,17
107,28
134,1
96,16
17,4
120,14
98,5
146,19
89,15
158,1
180,10
33,5
102,26
83,9
12,15
77,2
7,3
98,2
91,11
140,7
81,5
59,29
112,17
108,19
133,8
166,13
6,17
29,17
175,17
50,30
153,1
30,4
49,19
5,29
99,5
200,26
120,30
101,15
66,11
75,3
141,15
117,14
23,23
121,19
169,28
122,23
108,4
125,24
200,11
119,16
170,11
140,30
48,1
172,5
39,30
40,25
68,16
187,12
154,19
196,27
58,22
164,1
88,1
97,14
18,27
186,2
87,29
144,7
137,15
171,24
190,30
23,5
44,28
80,29
49,12
72,20
196,11
153,3
56,25
115,15
164,8
73,8
1,8
106,28
41,25
127,9
102,24
170,27
68,27
158,28
17,13
102,24
87,19
51,9
161,27
110,27
194,15
32,19
187,29
67,1
160,11
166,29
168,30
61,3
192,26
83,9
79,11
91,29
135,15
68,22
162,23
118,8
105,23
196,13
157,27
45,30
101,15
171,10
166,18
58,20
53,1
190,11
24,19
134,10
200,17
53,16
7,18
35,27
183,5
191,4
146,16
131,18
181,4
188,22
14,4
46,13
142,30
98,2
11,10
185,5
183,12
77,9
145,10
46,17
110,20
28,14
69,16
84,22
175,11
130,27
99,1
136,7
160,26
78,14
49,14
62,23
65,24
137,7
31,7
47,12
116,17
2,15
99,6
154,9
108,19
136,22
166,23
25,9
132,18
51,5
188,24
37,5
110,30
14,6
55,24
72,16
155,9
192,3
176,11
137,10
107,2
111,10
24,1
77,12
126,23
133,18
112,8
149,29
13,20
138,9
46,13
19,7
191,23
163,9
177,28
170,13
121,16
173,12
74,29
20,8
153,22
145,21
100,14
117,8
19,9
124,30
128,23
151,8
119,18
125,22
120,28
5,27
31,5
108,13
72,23
170,26
129,4
14,27
192,18
100,27
89,5
136,23
144,7
26,1
166,5
67,18
160,30
40,16
177,5
147,6
190,16
165,23
9,1
18,4
104,16
105,26
126,20
67,11
11,10
176,10
35,11
159,17
113,7
96,26
127,23
51,14
153,17
170,25
15,18
146,1
114,22
72,16
71,9
171,28
196,18
36,16
155,11
54,4
196,1
66,14
142,29
53,2
52,9
60,22
43,7
170,10
179,16
152,14
193,19
187,4
145,18
33,27
57,29
12,21
124,10
62,10
133,20
20,19
174,8
118,19
89,21
155,18
4,22
2,18
75,14
155,24
71,13
192,9
84,24
189,3
130,20
30,27
105,29
22,3
38,19
62,18
132,7
104,16
186,4
22,6
119,24
2,26
73,11
156,21
189,6
11,30
186,24
142,5
22,11
42,11
68,1
31,10
148,19
119,9
189,14
138,16
166,1
51,2
95,18
198,6
147,14
6,6
137,28
66,16
166,4
192,29
158,29
164,29
96,16
129,16
164,12
84,9
19,17
195,17
154,18
61,8
65,8
179,9
147,11
18,6
168,8
97,6
17,18
87,23
142,29
15,17
161,6
151,30
192,9
15,5
13,17
195,26
44,9
60,9
169,18
63,3
158,25
177,10
88,18
44,27
33,9
185,7
153,25
50,6
122,23
5,14
48,19
38,9
127,10
26,16
163,9
106,12
42,10
146,16
2,26
23,8
63,8
61,28
86,7
145,9
117,10
84,4
164,19
52,12
24,30
190,3
67,17
96,6
114,24
171,22
103,13
120,27
147,25
137,20
25,14
130,1
49,13
62,20
72,11
97,27
102,26
16,30
131,18
150,26
196,30
19,3
88,24
11,4
94,16
11,10
38,28
80,23
129,11
94,1
73,10
119,6
83,6
185,2
64,15
139,17
45,4
60,10
57,6
1,20
6,23
138,11
72,26
165,5
152,23
14,18
78,25
161,28
173,2
117,23
199,24
105,17
150,26
30,24
181,26
98,30
149,9
125,10
57,24
46,20
66,15
43,1
2,3
133,15
28,8
15,7
97,5
53,8
101,5
179,4
23,3
117,3
115,19
155,26
13,21
198,17
99,25
5,19
28,2
29,21
138,25
159,18
45,11
57,26
135,26
118,25
103,3
196,22
39,19
199,14
152,15
77,3
136,24
155,25
166,25
64,7
42,27
29,10
38,19
109,7
115,11
142,26
6,27
162,18
160,8
3,18
29,6
132,6
92,16
193,6
181,4
182,5
197,7
12,3
187,11
190,25
151,12
24,7
167,2
100,6
92,12
170,17
101,10
8,2
118,30
180,17
72,21
83,13
146,4
109,1
37,30
37,10
82,17
145,22
184,9
67,3
19,14
120,22
77,29
136,20
31,27
116,16
65,23
181,20
111,16
189,5
61,18
197,10
17,26
157,24
15,13
158,7
34,1
68,6
28,7
123,14
1,3
14,24
124,2
170,5
198,14
23,1
176,16
130,17
17,16
61,4
45,29
193,19
67,1
130,11
135,11
49,5
99,30
19,20
62,18
61,4
185,26
125,8
122,25
29,17
29,26
91,12
116,14
42,8
160,20
146,17
51,7
20,8
76,13
23,28
132,16
17,5
198,23
33,24
109,19
35,15
9,28
179,7
54,14
33,28
27,24
160,26
91,10
175,29
144,23
159,8
142,28
2,22
183,1
74,11
39,22
97,4
30,30
144,3
73,3
104,25
95,21
100,17
121,7
84,24
45,21
63,16
79,28
10,28
177,20
137,5
190,8
72,26
143,9
167,15
180,10
119,17
64,14
192,28
84,2
60,19
82,24
150,4
2,10
8,8
48,27
7,3
169,8
6,14
177,25
141,11
135,30
36,7
17,20
121,23
18,24
130,3
64,22
193,3
131,30
89,16
195,4
59,23
6,27
197,13
130,30
8,2
194,6
120,7
171,16
155,11
50,21
124,7
144,15
32,29
152,15
29,18
16,28
196,3
200,4
137,15
178,19
113,30
57,8
113,10
38,12
47,1
12,1
103,13
27,8
120,18
13,11
23,1
53,8
115,3
150,20
19,15
14,29
97,12
117,18
133,26
108,14
51,26
38,27
113,3
126,6
120,22
129,4
108,24
74,10
139,24
80,28
124,18
120,1
11,21
108,22
159,4
126,5
181,18
174,21
107,24
88,6
31,28
47,22
152,28
108,11
63,10
190,11
7,23
99,24
14,12
40,14
8,27
136,21
94,19
188,16
152,17
133,11
127,26
152,3
141,14
198,19
64,9
11,20
68,22
162,9
109,29
195,29
157,5
154,9
145,1
186,30
85,10
9,22
160,2
19,9
33,30
80,29
53,13
91,15
39,6
31,2
45,25
12,24
73,6
37,16
115,25
168,15
54,4
138,20
83,21
171,28
82,6
58,4
120,24
161,8
108,16
150,18
191,29
81,5
80,9
135,13
29,21
198,28
45,18
159,2
119,5
66,23
53,23
22,19
193,25
151,9
121,10
124,11
197,20
26,2
165,13
146,29
11,1
140,27
154,11
102,18
8,3
93,2
182,2
43,18
113,1
169,12
185,6
16,7
65,28
200,23
160,7
15,16
145,28
13,3
82,14
10,26
61,15
87,27
85,4
121,5
3,21
128,25
79,16
37,23
99,20
21,6
6,18
110,9
120,4
129,7
154,21
29,21
124,20
102,16
45,11
74,6
48,21
30,30
106,30
167,16
17,23
95,23
186,22
161,8
17,24
119,26
78,7
90,29
141,26
2,24
97,30
188,15
42,6
63,27
102,21
18,4
85,4
2,24
70,24
78,3
61,18
190,16
50,20
150,9
65,21
54,10
72,20
103,12
112,23
116,9
118,19
156,2
36,22
87,7
47,11
29,18
57,5
172,28
99,22
48,30
16,22
133,11
173,26
86,1
158,13
166,19
28,22
174,20
131,15
66,3
15,21
132,8
114,14
145,28
106,2
159,7
74,5
60,6
82,23
119,2
162,27
84,2
75,24
74,21
87,29
102,20
36,13
185,15
91,9
99,11
65,1
191,29
57,22
26,10
10,28
127,30
77,18
84,1
65,11
6,4
104,26
124,5
8,10
103,25
190,14
53,9
85,14
160,20
44,4
126,12
50,3
72,22
54,30
199,22
115,22
57,1
53,22
174,12
57,13
105,23
129,8
109,6
179,22
182,20
23,16
105,18
20,15
126,12
100,24
47,26
5,24
102,19
151,20
88,5
99,18
13,24
166,26
105,18
190,28
78,17
57,18
84,30
172,23
31,10
33,12
192,28
122,20
68,1
117,29
45,5
116,17
200,15
149,4
171,11
26,16
10,17
198,9
90,9
78,11
174,20
135,7
60,17
182,8
149,28
140,23
109,7
197,9
20,2
56,7
96,6
36,8
200,12
166,4
13,3
21,8
129,6
111,4
183,6
19,27
192,8
25,12
149,21
183,27
77,22
9,18
142,2
156,25
199,19
105,26
43,21
46,20
82,5
43,6
152,18
78,8
34,4
57,17
48,22
191,28
97,13
25,21
107,28
4,16
173,6
72,20
104,10
145,3
90,8
56,30
96,14
158,19
95,14
10,5
36,8
66,18
80,20
111,22
56,22
79,15
91,4
47,17
137,6
125,4
52,25
73,21
77,12
75,18
6,24
12,30
188,29
167,18
178,9
59,9
115,15
190,26
70,22
13,8
160,20
196,4
49,6
196,19
73,4
44,1
137,16
190,21
52,24
79,2
148,28
93,12
43,18
22,3
85,22
190,25
67,29
70,4
100,26
26,25
48,26
132,28
76,8
27,11
48,21
176,14
40,4
82,30
123,29
85,11
195,24
39,12
192,27
135,16
158,6
179,30
164,26
23,10
63,17
100,23
1,7
174,18
52,12
87,29
39,9
169,29
116,23
172,2
78,4
114,25
198,4
109,10
139,17
143,17
37,10
118,25
126,30
153,26
115,11
92,1
187,29
22,10
189,2
142,18
46,13
123,29
26,24
19,28
83,6
78,27
