0,72965,82740,82740
1,73682,82728,82740
2,71289,82720,82740
3,71682,82740,82740
4,73088,82740,82740
5,73204,82720,82740
6,73047,82740,82740
7,71436,82728,82740
8,72201,82726,82740
9,73078,82740,82740
10,73077,82728,82740
11,72681,82705,82740
12,72953,82728,82740
13,73592,82740,82740
14,72707,82710,82740
15,72604,82728,82740
16,73446,82705,82740
17,72954,82726,82740
18,72705,82740,82740
19,72965,82728,82740
20,74037,82726,82740
21,73320,82740,82740
22,72662,82740,82740
23,73664,82728,82740
24,71670,82728,82740
25,73207,82740,82740
26,73267,82740,82740
27,72977,82740,82740
28,72942,82740,82740
29,73026,82710,82740
30,72255,82728,82740
31,72020,82726,82740
32,72304,82740,82740
33,73673,82716,82740
34,73323,82660,82740
35,73681,82723,82740
36,74276,82710,82740
37,72697,82740,82740
38,71943,82723,82740
39,73796,82740,82740
40,72606,82726,82740
41,72689,82728,82740
42,74695,82740,82740
43,74011,82740,82740
44,72363,82728,82740
45,72693,82718,82740
46,72706,82740,82740
47,73096,82740,82740
48,72684,82728,82740
49,73988,82720,82740
50,73236,82728,82740
51,72974,82728,82740
52,72198,82740,82740
53,73325,82705,82740
54,72675,82728,82740
55,73074,82740,82740
56,73568,82726,82740
57,72265,82710,82740
58,72031,82740,82740
59,74320,82728,82740
60,72610,82720,82740
61,72856,82685,82740
62,71979,82728,82740
63,73067,82702,82740
64,74253,82710,82740
65,72672,82740,82740
66,72120,82728,82740
67,72008,82728,82740
68,72298,82728,82740
69,72647,82720,82740
70,73676,82728,82740
71,72202,82740,82740
72,74076,82710,82740
73,72327,82716,82740
74,74402,82682,82740
75,72877,82728,82740
76,72959,82740,82740
77,72695,82740,82740
78,73328,82700,82740
79,73072,82718,82740
80,73060,82740,82740
81,72681,82682,82740
82,72481,82740,82740
83,72971,82740,82740
84,72323,82740,82740
85,72984,82740,82740
86,72341,82723,82740
87,73807,82720,82740
88,73044,82728,82740
89,72966,82702,82740
90,73040,82728,82740
91,73033,82710,82740
92,72707,82740,82740
93,73067,82740,82740
94,73812,82720,82740
95,71982,82710,82740
96,73049,82740,82740
97,72690,82705,82740
98,71554,82740,82740
99,73934,82740,82740
