0,33871,38697,38697
1,35069,38615,38697
2,33952,38659,38697
3,34799,38651,38697
4,34502,38678,38697
5,34815,38392,38697
6,35076,38616,38697
7,34866,38668,38697
8,34784,38390,38697
9,35681,38677,38697
10,34374,38640,38697
11,35058,38661,38697
12,34053,38381,38697
13,34191,38658,38697
14,34312,38418,38697
15,35373,38378,38697
16,33943,38692,38697
17,34524,38661,38697
18,35106,38609,38697
19,34467,38394,38697
20,33900,38436,38697
21,34579,38684,38697
22,35362,38664,38697
23,35090,38656,38697
24,34161,38409,38697
25,33838,38656,38697
26,33945,38679,38697
27,35063,38665,38697
28,34563,38700,38700
29,34684,38676,38700
30,34798,38678,38700
31,34522,38442,38700
32,35381,38612,38700
33,34886,38682,38700
34,34401,38624,38700
35,34149,38662,38700
36,35053,38602,38700
37,34176,38644,38700
38,34372,38635,38700
39,35101,38677,38700
40,34572,38640,38700
41,34252,38697,38700
42,34544,38691,38700
43,34227,38661,38700
44,34437,38665,38700
45,34249,38672,38700
46,34551,38703,38703
47,35769,38410,38703
48,33948,38683,38703
49,34264,38418,38703
50,33958,38700,38703
51,34570,38401,38703
52,34857,38641,38703
53,34236,38668,38703
54,34226,38654,38703
55,34793,38665,38703
56,34170,38682,38703
57,33683,38444,38703
58,35362,38402,38703
59,34124,38705,38705
60,34550,38675,38705
61,34167,38391,38705
62,35178,38436,38705
63,34236,38710,38710
64,34395,38647,38710
65,34679,38624,38710
66,33880,38416,38710
67,34276,38710,38710
68,34563,38656,38710
69,35649,38646,38710
70,34440,38705,38710
71,35161,38700,38710
72,34440,38651,38710
73,34412,38684,38710
74,34548,38673,38710
75,34647,38620,38710
76,34510,38671,38710
77,33956,38676,38710
78,34202,38437,38710
79,34239,38682,38710
80,34788,38665,38710
81,35067,38385,38710
82,34288,38404,38710
83,34879,38652,38710
84,34509,38681,38710
85,34508,38647,38710
86,35283,38677,38710
87,34852,38675,38710
88,34762,38658,38710
89,34173,38671,38710
90,35175,38693,38710
91,34567,38405,38710
92,34758,38688,38710
93,34453,38393,38710
94,34770,38672,38710
95,34257,38675,38710
96,33958,38688,38710
97,33844,38644,38710
98,34799,38655,38710
99,34191,38348,38710
