1000,"[131, 133, 1]"
1000,"[131, 133, 1]"
1000,"[131, 133, 1]"
1000,"[131, 133, 1]"
1000,"[131, 133, 1]"
963,"[131, 133, 16]"
963,"[131, 133, 16]"
963,"[131, 133, 16]"
765,"[131, 133, 120]"
765,"[131, 133, 120]"
765,"[131, 133, 120]"
979,"[129, 14, 125]"
979,"[129, 14, 125]"
979,"[129, 14, 125]"
834,"[129, 125, 78]"
834,"[129, 125, 78]"
831,"[129, 78, 128]"
831,"[129, 78, 128]"
993,"[120, 128, 11]"
993,"[120, 128, 11]"
946,"[128, 57, 83]"
864,"[130, 94, 83]"
864,"[130, 94, 83]"
992,"[130, 94, 27]"
992,"[130, 94, 27]"
987,"[130, 132, 5]"
929,"[57, 114, 98]"
929,"[57, 114, 98]"
980,"[114, 132, 17]"
980,"[114, 132, 17]"
999,"[132, 4, 121]"
969,"[4, 5]"
924,"[10, 24]"
924,"[10, 24]"
990,"[92, 33, 116]"
990,"[92, 33, 116]"
998,"[92, 103, 36]"
968,"[98, 103, 45]"
975,"[103, 36, 110]"
949,"[110, 42, 116]"
947,"[110, 42, 118]"
998,"[45, 121, 76]"
878,"[118, 121, 67]"
877,"[118, 122, 67]"
825,"[122, 127, 85]"
825,"[122, 127, 85]"
864,"[127, 86, 87]"
986,"[70, 76, 86]"
918,"[70, 97, 99]"
879,"[87, 96, 97]"
857,"[96, 99, 101]"
836,"[101, 105, 108]"
825,"[105, 107, 112]"
817,"[107, 112, 113]"
811,"[108, 113, 117]"
798,"[115, 117, 119]"
789,"[115, 119, 126]"
997,"[124, 126, 7]"
758,"[124, 0]"
984,"[2, 3]"
950,"[6, 13]"
959,"[8, 9]"
940,"[12, 15]"
917,"[18, 19]"
908,"[20, 21]"
894,"[22, 28]"
897,"[23, 26]"
887,"[25, 29]"
872,"[30, 31]"
854,"[32, 34]"
843,"[35, 37]"
829,"[38, 39]"
823,"[40, 41]"
811,"[43, 44]"
798,"[46, 47]"
787,"[48, 50]"
782,"[49, 52]"
770,"[51, 53]"
757,"[54, 55]"
743,"[56, 59]"
736,"[58, 60]"
996,"[61, 62, 109]"
997,"[63, 64, 104]"
